date,1 - Título,1 - URL,1 - Tema,2 - Título,2 - URL,2 - Tema,3 - Título,3 - URL,3 - Tema,4 - Título,4 - URL,4 - Tema,5 - Título,5 - URL,5 - Tema
"""2017-10-25T22:18:55.000Z""","Anitta é a grande vencedora do Prêmio Multishow 2017  Ela venceu como melhor cantora e música, após roubar a cena com os seios à mostra em apresentação",http://web.archive.org/web/20171026001855/https://musica.uol.com.br/noticias/redacao/2017/10/25/anitta-paga-peitinho-durante-premio-multishow-e-fas-vao-a-loucura.htm,musica#noticias#redacao,Cena de estupro na novela O  Outro Lado do Paraíso choca a web,http://web.archive.org/web/20171026001855/https://tvefamosos.uol.com.br/noticias/redacao/2017/10/24/cena-de-estupro-em-o-outro-lado-do-paraiso-choca-web-gael-vira-vilao.htm,tvefamosos#noticias#redacao,Temer passa mal e é internado; diagnóstico é de obstrução urológica,http://web.archive.org/web/20171026001855/https://noticias.uol.com.br/politica/ultimas-noticias/2017/10/25/temer-passa-mal-e-e-levado-para-hospital.htm,noticias#politica#ultimas-noticias,"Retiro para mulheres tem cristais vaginais, pompoarismo e nudez",http://web.archive.org/web/20171026001855/https://www.uol/estilo/especiais/sagrado-feminino.htm,www#estilo#especiais,"Se não renovar no SBT, Raul Gil  vai vender alguns de seus imóveis",http://web.archive.org/web/20171026001855/https://mauriciostycer.blogosfera.uol.com.br/2017/10/25/uol-ve-tv-se-nao-renovar-com-o-sbt-raul-gil-planeja-vender-imoveis/,mauriciostycer#2017#10
"""2017-10-26T22:06:13.000Z""",Veja quem já foi traída pelo look e 'pagou peitinho'  Anitta não foi a primeira! Relembre quem acabou revelando mais do que gostaria em cima do palco,http://web.archive.org/web/20171027000613/https://musica.uol.com.br/listas/nao-e-so-anitta-veja-quem-mais-foi-traida-pelo-look-e-pagou-peitinho.htm,musica#listas#nao-e-so-anitta-veja-quem-mais-foi-traida-pelo-look-e-pagou-peitinho.htm,Globo escolhe nova apresentadora do tempo no lugar de Maju,http://web.archive.org/web/20171027000613/http://noticiasdatv.uol.com.br/noticia/televisao/globo-lanca-nova-apresentadora-do-tempo-no-jn-apos-promocao-de-maju--17451,noticiasdatv#noticia#televisao,Veja deputados que mudaram de lado entre 2 denúncias contra Temer,http://web.archive.org/web/20171027000613/https://noticias.uol.com.br/politica/ultimas-noticias/2017/10/26/13-deputados-mudam-posicao-entre-votacoes-de-denuncias.htm,noticias#politica#ultimas-noticias,"Nos EUA, Fernanda Lima confessa: nunca lavou tanta louça",http://web.archive.org/web/20171027000613/https://estilo.uol.com.br/noticias/redacao/2017/10/25/tenho-lavado-tanta-louca-diz-fernanda-lima-sobre-vida-nos-eua.htm,estilo#noticias#redacao,Ana Maria assume namoro durante seu programa desta quinta,http://web.archive.org/web/20171027000613/https://tvefamosos.uol.com.br/noticias/redacao/2017/10/26/ana-maria-assume-namoro-e-louro-jose-brinca-volta-pra-pauta.htm,tvefamosos#noticias#redacao
"""2017-10-27T22:57:48.000Z""","Notícia de atraso de salário no Corinthians vira briga na TV   Encrenca envolve Neto, comentarista e apresentador da Band, e Oswaldo Maciel, narrador da rádio Transamérica",http://web.archive.org/web/20171028005748/https://tvefamosos.uol.com.br/colunas/flavio-ricco/2017/10/27/noticia-de-salarios-atrasados-no-corinthians-da-briga-entre-neto-e-maciel.htm,tvefamosos#colunas#flavio-ricco,"Menon: Fifa rebaixa o Corinthians, e o bom agora é deixá-la de lado",http://web.archive.org/web/20171028005748/https://blogdomenon.blogosfera.uol.com.br/2017/10/27/fifa-rebaixa-o-corinthians-e-dai/ ,blogdomenon#2017#10,Campeão mundial de 1998 diz que não suporta Neymar,http://web.archive.org/web/20171028005748/https://esporte.uol.com.br/futebol/ultimas-noticias/2017/10/26/campeao-mundial-de-98-diz-que-nao-suporta-neymar-se-dedica-a-provocar.htm,esporte#futebol#ultimas-noticias,"'Casei à força aos 11, fui mãe aos 12 e levei anos para curar feridas'",http://web.archive.org/web/20171028005748/https://estilo.uol.com.br/comportamento/noticias/redacao/2017/10/27/casei-a-forca-aos-11-e-levei-decadas-para-curar-as-feridas-que-ficaram.htm,estilo#comportamento#noticias,Finalmente! WhatsApp começa a liberar função de deletar mensagens,http://web.archive.org/web/20171028005748/https://tecnologia.uol.com.br/noticias/redacao/2017/10/26/finalmente-whatsapp-comeca-a-liberar-funcao-de-deletar-mensagens.htm,tecnologia#noticias#redacao
"""2017-10-28T21:11:32.000Z""","Objeto espacial misterioso pode ser primeiro visitante interestelar  Astro, descoberto na semana passada, pode ter cruzado imenso vazio ao viajar de um sistema planetário a outro",http://web.archive.org/web/20171028231132/http://mensageirosideral.blogfolha.uol.com.br/2017/10/25/astronomos-encontram-cometa-interestelar/,mensageirosideral#2017#10,"Com rosto deformado, Banhara diz: 'tenho vontade de me suicidar de dor'",http://web.archive.org/web/20171028231132/https://tvefamosos.uol.com.br/noticias/redacao/2017/10/27/com-rosto-deformado-banhara-diz-tenho-vontade-de-me-suicidar-de-dor.htm,tvefamosos#noticias#redacao,Times europeus ignoram decisão da Fifa de reconhecer títulos mundiais,http://web.archive.org/web/20171028231132/https://esporte.uol.com.br/futebol/ultimas-noticias/2017/10/27/times-europeus-ignoram-decisao-da-fifa-de-reconhecer-titulos-mundiais.htm,esporte#futebol#ultimas-noticias,Neto e Maciel brigam após notícia de salários atrasados no Corinthians,http://web.archive.org/web/20171028231132/https://tvefamosos.uol.com.br/colunas/flavio-ricco/2017/10/27/noticia-de-salarios-atrasados-no-corinthians-da-briga-entre-neto-e-maciel.htm,tvefamosos#colunas#flavio-ricco,Veja quanto custa curso de formação básica de um piloto de avião,http://web.archive.org/web/20171028231132/https://todosabordo.blogosfera.uol.com.br/2017/10/27/piloto-aviao-custo-formacao-horas-de-voo/,todosabordo#2017#10
"""2017-10-29T18:29:50.000Z""",1ª pesquisa do Ibope aponta 2º turno entre Lula e Bolsonaro  Petista teria 35% das intenções de voto contra 13% do parlamentar,http://web.archive.org/web/20171029192950/https://noticias.uol.com.br/politica/ultimas-noticias/2017/10/29/primeira-pesquisa-do-ibope-aponta-segundo-turno-entre-lula-e-bolsonaro.htm,noticias#politica#ultimas-noticias,"Grávida, Patrícia Abravanel leva tombo no palco do Teleton",http://web.archive.org/web/20171029192950/https://tvefamosos.uol.com.br/noticias/redacao/2017/10/28/gravida-patricia-abravanel-cai-no-palco-do-teleton-e-assusta-convidados.htm,tvefamosos#noticias#redacao,O Outro Lado do Paraíso: Gael espanca Clara e choca internet,http://web.archive.org/web/20171029192950/https://tvefamosos.uol.com.br/noticias/redacao/2017/10/28/em-o-outro-lado-gael-espanca-clara-e-choca-internet-que-horror.htm,tvefamosos#noticias#redacao,"Após trabalhar 13 horas, modelo russa entra em coma e morre",http://web.archive.org/web/20171029192950/https://estilo.uol.com.br/noticias/redacao/2017/10/28/modelo-russa-de-14-anos-entra-em-coma-apos-trabalhar-13-horas-seguidas.htm,estilo#noticias#redacao,Entidades religiosas devem R$ 920 milhões em impostos à União,http://web.archive.org/web/20171029192950/https://economia.uol.com.br/noticias/redacao/2017/10/29/entidades-religiosas-devem-r-920-milhoes-em-impostos-a-uniao.htm,economia#noticias#redacao
"""2017-10-30T21:57:31.000Z""","15 filmes que tiveram cenas de sexo não simulado  Lista reúne desde obras consagradas, como filmes do diretor Lars von Trier, até filmes menos conhecidos",http://web.archive.org/web/20171030225731/http://entretenimento.band.uol.com.br/cinema/noticia/100000882776/15-filmes-que-tiveram-cenas-de-sexo-nao-simulado.html,entretenimento#cinema#noticia,É tudo mentira: conheça cinco mitos sobre o óleo do seu carro,http://web.archive.org/web/20171030225731/https://carros.uol.com.br/listas/e-tudo-mentira-conheca-cinco-mitos-sobre-o-oleo-do-seu-carro.htm,carros#listas#e-tudo-mentira-conheca-cinco-mitos-sobre-o-oleo-do-seu-carro.htm,Veja como está a classificação do Campeonato Brasileiro,http://web.archive.org/web/20171030225731/https://esporte.uol.com.br/futebol/campeonatos/brasileirao/jogos/,esporte#futebol#campeonatos,Resposta do filho de Eliana para Cabrini 'causa' na web,http://web.archive.org/web/20171030225731/https://observatoriodatelevisao.bol.uol.com.br/noticia-da-tv/2017/10/sincerao-filho-de-eliana-causa-nas-redes-sociais-ao-responder-roberto-cabrini,observatoriodatelevisao#noticia-da-tv#2017,Chico Barney: Chegou a hora de Maisa ir para a Globo,http://web.archive.org/web/20171030225731/https://entretenimento.uol.com.br/colunas/chico-barney/2017/10/30/nao-da-mais-para-adiar-chegou-a-hora-de-maisa-ir-para-a-globo.htm,entretenimento#colunas#chico-barney
"""2017-10-31T23:27:17.000Z""","Kajuru lembra: gastou R$ 126 mil em uma noitada com Datena  O polêmico apresentador fala ao UOL sobre depressão, suicídio, prótese peniana, amigos famosos e política",http://web.archive.org/web/20171101002717/http://www.uol/esporte/especiais/entrevista---jorge-kajuru.htm,www#esporte#especiais,"Comandantes da PM-RJ são sócios do crime, diz ministro",http://web.archive.org/web/20171101002717/https://josiasdesouza.blogosfera.uol.com.br/2017/10/31/comando-da-pm-no-rio-e-acertado-com-deputado-estadual-e-crime-diz-ministro/,josiasdesouza#2017#10,Quem é a mulher que se transformou na primeira-dama da Coreia do Norte,http://web.archive.org/web/20171101002717/http://www1.folha.uol.com.br/mundo/2017/10/1931756-mulher-e-irma-de-kim-ganham-destaque-na-coreia-do-norte.shtml,www1#mundo#2017,Confira como está a classificação  do Campeonato Brasileiro,http://web.archive.org/web/20171101002717/https://esporte.uol.com.br/futebol/campeonatos/brasileirao/jogos/,esporte#futebol#campeonatos,"'Apanhei, fui traída, mas também corneei muito', diz Vera Gimenez",http://web.archive.org/web/20171101002717/https://paulosampaio.blogosfera.uol.com.br/2017/10/31/apanhei-fui-traida-mas-tambem-corneei-muito-diz-mae-de-luciana-gimenez/,paulosampaio#2017#10
"""2017-11-01T23:04:03.000Z""","Dinheiro, viagens, mulheres: a vida do 'Playboy do Pôquer'  O americano Dan Bilzerian, jogador profissional de pôquer, adora ostentar a boa vida nas redes sociais",http://web.archive.org/web/20171102000403/http://esporte.band.uol.com.br/fotos/10000012751/dinheiro-viagens-mulheres-a-vida-boa-do-playboy-do-p-244-quer.html,esporte#fotos#10000012751,Barney: Impacto das Panicats mexeu até com Faustão,http://web.archive.org/web/20171102000403/https://entretenimento.uol.com.br/colunas/chico-barney/2017/10/31/o-impacto-cultural-que-as-panicats-provocaram-mexeu-ate-com-faustao.htm,entretenimento#colunas#chico-barney,Fim do Pânico será 'pesadelo profissional' para maioria do elenco,http://web.archive.org/web/20171102000403/https://tvefamosos.uol.com.br/noticias/ooops/2017/11/01/para-maioria-do-elenco-fim-do-panico-sera-um-pesadelo-profissional.htm,tvefamosos#noticias#ooops,Estudo liga remédios como Omeprazol a câncer no estômago,http://web.archive.org/web/20171102000403/https://noticias.uol.com.br/saude/ultimas-noticias/redacao/2017/11/01/uso-de-remedio-como-omeprazol-dobra-risco-de-cancer-no-estomago-diz-estudo.htm,noticias#saude#ultimas-noticias,Vampeta reconhece Funaro após fotos e confirma venda de imóvel,http://web.archive.org/web/20171102000403/http://www1.folha.uol.com.br/poder/2017/10/1932005-apos-ver-fotos-vampeta-diz-reconhecer-delator-e-confirma-venda-de-imovel.shtml,www1#poder#2017
"""2017-11-02T23:15:54.000Z""",Cruzeiro celebra 'mala branca' após 2 a 2 com Palmeiras  Jogadores da equipe mineira receberam incentivo de R$ 500 mil para conquistar ponto em SP,http://web.archive.org/web/20171103001554/https://esporte.uol.com.br/futebol/ultimas-noticias/2017/11/02/cruzeirenses-celebram-mala-branca-de-r-500-mil-apos-empate-com-palmeiras.htm,esporte#futebol#ultimas-noticias,"Descoberto segredo de 4.500 anos da pirâmide de Quéops, no Egito",http://web.archive.org/web/20171103001554/https://noticias.uol.com.br/ciencia/ultimas-noticias/afp/2017/11/02/cientistas-detectam-vazio-do-tamanho-de-um-aviao-na-piramide-de-queops.htm,noticias#ciencia#ultimas-noticias,Milton Leite se irrita e palavrão vaza ao vivo em transmissão do SporTV,http://web.archive.org/web/20171103001554/https://uolesportevetv.blogosfera.uol.com.br/2017/11/01/milton-leite-se-irrita-e-palavrao-vaza-ao-vivo-em-transmissao-do-sportv/,uolesportevetv#2017#11,Herdeiro da maior rede de hotéis do mundo processa pai,http://web.archive.org/web/20171103001554/https://glamurama.uol.com.br/herdeiro-da-maior-rede-de-hoteis-do-mundo-processa-o-proprio-pai-depois-de-ser-deserdado/,glamurama#herdeiro-da-maior-rede-de-hoteis-do-mundo-processa-o-proprio-pai-depois-de-ser-deserdado#,"Estupro corretivo atinge mulheres lésbicas, mas é pouco notificado",http://web.archive.org/web/20171103001554/https://estilo.uol.com.br/noticias/redacao/2017/11/02/vai-virar-mulher-de-verdade-estupro-corretivo-vitimiza-mulheres-lesbicas.htm,estilo#noticias#redacao
"""2017-11-03T23:27:47.000Z""","Fátima Bernardes curte cinema com nova companhia  Separada de Bonner há mais de um ano, apresentadora foi flagrada em clima romântico em shopping do Rio",http://web.archive.org/web/20171104002747/https://tvefamosos.uol.com.br/noticias/redacao/2017/11/02/a-fila-andou-fatima-e-flagrada-de-maos-dadas-com-moreno-misterioso.htm,tvefamosos#noticias#redacao,"'Mar de lixo' no Caribe tem plástico, animais mortos e até corpos",http://web.archive.org/web/20171104002747/https://noticias.uol.com.br/meio-ambiente/ultimas-noticias/bbc/2017/11/02/o-gigantesco-mar-de-lixo-no-caribe-com-plastico-animais-mortos-e-ate-corpos.htm,noticias#meio-ambiente#ultimas-noticias,Jovem que combinou carona via aplicativo é encontrada morta em MG,http://web.archive.org/web/20171104002747/http://www1.folha.uol.com.br/cotidiano/2017/11/1932495-sumida-jovem-que-combinou-carona-via-aplicativo-e-achada-morte-em-mg.shtml,www1#cotidiano#2017,"Descoberto segredo de 4.500 anos da pirâmide de Quéops, no Egito",http://web.archive.org/web/20171104002747/https://noticias.uol.com.br/ciencia/ultimas-noticias/afp/2017/11/02/cientistas-detectam-vazio-do-tamanho-de-um-aviao-na-piramide-de-queops.htm,noticias#ciencia#ultimas-noticias,Ministra desiste de pedir salário de R$ 61 mil após repercussão,http://web.archive.org/web/20171104002747/https://noticias.uol.com.br/politica/ultimas-noticias/2017/11/02/apos-polemica-ministra-que-citou-trabalho-escravo-desiste-de-pedir-salario-de-r-61-mil.htm,noticias#politica#ultimas-noticias
"""2017-11-04T23:03:41.000Z""","Na Vila, Santos bate o Atlético-MG por 3 a 1 e dorme em 2º  Arthur Gomes, David Braz e Ricardo Oliveira marcaram para o time paulista; Fred fez o gol de honra dos visitantes",http://web.archive.org/web/20171105000341/https://esporte.uol.com.br/futebol/campeonatos/brasileiro/serie-a/ultimas-noticias/2017/11/04/santos-x-atletico-mg.htm,esporte#futebol#campeonatos,Nudes de Luciana Gimenez provam: ser sexy é estado de espírito,http://web.archive.org/web/20171105000341/https://estilo.uol.com.br/noticias/redacao/2017/11/03/10-nudes-de-luciana-gimenez-que-provam-que-ser-sexy-e-um-estado-de-espirito.htm,estilo#noticias#redacao,Saudades de Sandra? Evaristo diz do que mais sente falta do Brasil,http://web.archive.org/web/20171105000341/https://tvefamosos.uol.com.br/noticias/redacao/2017/11/03/saudade-de-sandra-evaristo-costa-diz-do-que-mais-sente-falta-do-brasil.htm,tvefamosos#noticias#redacao,"Relação se deteriora e Neymar está farto de treinador do PSG, diz jornal",http://web.archive.org/web/20171105000341/https://esporte.uol.com.br/futebol/campeonatos/frances/ultimas-noticias/2017/11/03/relacao-se-deteriora-e-neymar-esta-farto-de-treinador-do-psg-diz-jornal.htm,esporte#futebol#campeonatos,Barney: A Fazenda e Masterchef desrespeitam o trabalhador brasileiro,http://web.archive.org/web/20171105000341/https://tvefamosos.uol.com.br/a-fazenda/a-fazenda-9/critica/chico-barney/2017/11/04/a-fazenda-e-masterchef-desrespeitam-o-trabalhador-brasileiro.htm,tvefamosos#a-fazenda#a-fazenda-9
"""2017-11-05T23:01:16.000Z""",Confira a tabela do Brasileiro após os jogos deste domingo  Corinthians voltou a abrir vantagem na ponta da tabela após vitória sobre o rival Palmeiras por 3 a 2 em Itaquera,http://web.archive.org/web/20171106000116/https://esporte.uol.com.br/futebol/campeonatos/brasileirao/jogos/,esporte#futebol#campeonatos,Corinthians vence Palmeiras em jogo eletrizante em Itaquera,http://web.archive.org/web/20171106000116/https://esporte.uol.com.br/futebol/campeonatos/brasileiro/serie-a/ultimas-noticias/2017/11/05/corinthians-x-palmeiras.htm,esporte#futebol#campeonatos,Feltrin: Zé Mayer sofre boicote de atrizes da Globo contra volta,http://web.archive.org/web/20171106000116/https://tvefamosos.uol.com.br/noticias/ooops/2017/11/04/ze-mayer-sofre-rejeicao-de-atrizes-da-globo-e-pode-continuar-na-geladeira.htm,tvefamosos#noticias#ooops,Presos agridem suspeito de matar jovem depois de carona,http://web.archive.org/web/20171106000116/https://noticias.uol.com.br/cotidiano/ultimas-noticias/2017/11/04/presos-espancam-acusado-de-matar-jovem-durante-carona-combinada-pelo-whatsapp.htm,noticias#cotidiano#ultimas-noticias,Atirador abre fogo em igreja no Texas e deixa ao menos 20 mortos,http://web.archive.org/web/20171106000116/https://noticias.uol.com.br/internacional/ultimas-noticias/2017/11/05/homem-invade-igreja-no-texas-e-mata-ao-menos-27-pessoas-no-texas-diz-imprensa-americana.htm,noticias#internacional#ultimas-noticias
"""2017-11-06T22:52:35.000Z""",Fátima Bernardes e namorado trocam declarações na internet  Apresentadora postou uma foto que movimentou a web na manhã desta segunda-feira,http://web.archive.org/web/20171106235235/https://tvefamosos.uol.com.br/noticias/redacao/2017/11/06/fatima-bernarndes-se-declara-em-foto-com-tulio-gadelha-o-sonho-acontecer.htm,tvefamosos#noticias#redacao,Receita consolida regras sobre declaração do Imposto de Renda,http://web.archive.org/web/20171106235235/http://congressoemfoco.uol.com.br/noticias/receita-consolida-regras-sobre-declaracao-do-imposto-de-renda/,congressoemfoco#noticias#receita-consolida-regras-sobre-declaracao-do-imposto-de-renda,Confira a tabela do Brasileiro após os jogos deste domingo,http://web.archive.org/web/20171106235235/https://esporte.uol.com.br/futebol/campeonatos/brasileirao/jogos/,esporte#futebol#campeonatos,"Em ação de Denilson, Justiça manda TVs pagarem cachê de Belo",http://web.archive.org/web/20171106235235/https://esporte.uol.com.br/futebol/ultimas-noticias/2017/11/06/em-acao-de-denilson-justica-ordena-que-tvs-paguem-caches-de-belo-em-juizo.htm,esporte#futebol#ultimas-noticias,Família localiza jovem de 19 anos que sumiu após prova do Enem,http://web.archive.org/web/20171106235235/https://noticias.uol.com.br/cotidiano/ultimas-noticias/2017/11/06/jovem-desaparece-apos-familia-deixa-la-em-porta-de-universidade-de-sp-para-fazer-o-enem.htm,noticias#cotidiano#ultimas-noticias
"""2017-11-07T23:19:22.000Z""","Fátima, seu novo amor e o machismo das mulheres   Blogueira Nina Lemos analisa a reação do público ao saber que a jornalista tem affair mais jovem que ela",http://web.archive.org/web/20171108001922/http://ninalemos.blogosfera.uol.com.br/2017/11/07/o-novo-amor-da-fatima-e-o-machismo-de-boteco-que-vem-das-mulheres,ninalemos#2017#11,Evaristo Costa encerra com a Globo e já pode fazer merchan,http://web.archive.org/web/20171108001922/https://tvefamosos.uol.com.br/noticias/ooops/2017/11/07/evaristo-aceita-valor-encerra-contrato-na-globo-e-ja-pode-fazer-merchan.htm,tvefamosos#noticias#ooops,Huck se reúne com Joaquim Barbosa e o vê como ministeriável,http://web.archive.org/web/20171108001922/http://www1.folha.uol.com.br/colunas/monicabergamo/2017/11/1933301-huck-se-reune-com-joaquim-barbosa-e-pensa-nele-como-ministeriavel.shtml,www1#colunas#monicabergamo,Miss Bumbum dá tapa na cara de homem após assédio,http://web.archive.org/web/20171108001922/https://tvefamosos.uol.com.br/noticias/redacao/2017/11/07/miss-bumbum.htm,tvefamosos#noticias#redacao,Motorista gato que levou Bruna Marquezine faz sucesso na web,http://web.archive.org/web/20171108001922/https://tvefamosos.uol.com.br/noticias/redacao/2017/11/07/motorista-gato-que-devolveu-mala-de-marquezine-faz-sucesso-com-fas-da-atriz.htm,tvefamosos#noticias#redacao
"""2017-11-08T22:55:14.000Z""","Sempre discreto, Luiz Fernando se declara ao marido na web  Ator postou foto com Adriano Medeiros na praia e escreveu: ""Moreno do meu coração"". Internautas elogiaram",http://web.archive.org/web/20171108235514/https://tvefamosos.uol.com.br/noticias/redacao/2017/11/08/luiz-fernando-guimaraes-posta-foto-rara-com-marido-moreno-do-meu-coracao.htm,tvefamosos#noticias#redacao,Neymar já não é uma unanimidade em Paris. Por quê?,http://web.archive.org/web/20171108235514/https://copadomundo.uol.com.br/2018/noticias/2017/11/08/de-maior-da-historia-a-criticado-por-que-neymar-nao-e-unanimidade-em-paris.htm,copadomundo#2018#noticias,Não descongele aquele bife antes de ler estas dicas,http://web.archive.org/web/20171108235514/http://comidasebebidas.uol.com.br/noticias/redacao/2017/11/08/vai-descongelar-carne-confira-antes-estas-dicas.htm,comidasebebidas#noticias#redacao,"Me iludi no Pânico, diz Babi, 5 anos após ficar careca",http://web.archive.org/web/20171108235514/https://tvefamosos.uol.com.br/noticias/redacao/2017/11/08/cinco-anos-apos-ficar-careca-babi-lembra-decepcao-com-panico-me-iludi.htm,tvefamosos#noticias#redacao,MBL acusa Frota de 'sequestrar' nome e ganha batalha judicial,http://web.archive.org/web/20171108235514/http://www1.folha.uol.com.br/poder/2017/11/1933680-mbl-acusa-frota-de-sequestrar-nome-e-ganha-batalha-judicial.shtml,www1#poder#2017
"""2017-11-09T22:55:02.000Z""","Após suposta fala racista, William Waack é afastado do JG  Em comunicado, Globo diz que iniciará conversas nesta quinta-feira com o jornalista para decidir próximos passos",http://web.archive.org/web/20171109235502/https://tvefamosos.uol.com.br/noticias/redacao/2017/11/08/apos-vazamento-de-suposta-fala-racista-waack-nao-apresenta-jornal.htm,tvefamosos#noticias#redacao,Veja como ficou classificação do Brasileiro após jogos desta quarta,http://web.archive.org/web/20171109235502/https://esporte.uol.com.br/futebol/campeonatos/brasileirao/jogos/,esporte#futebol#campeonatos,Proposta enxuta de reforma da Previdência mantém idade mínima,http://web.archive.org/web/20171109235502/https://economia.uol.com.br/noticias/reuters/2017/11/09/proposta-enxuta-de-reforma-da-previdencia-mantem-idade-minima-e-equipara-servidor-com-trabalhador-privado.htm,economia#noticias#reuters,"Opinião: Quem vazou vídeo de Waack foi frio, cuidadoso e calculista",http://web.archive.org/web/20171109235502/https://tvefamosos.uol.com.br/noticias/ooops/2017/11/09/autor-de-vazamento-de-video-de-waack-foi-cuidadoso-frio-e-calculista.htm,tvefamosos#noticias#ooops,Lucas Lima provoca e piora situação com a torcida na Vila Belmiro,http://web.archive.org/web/20171109235502/https://esporte.uol.com.br/futebol/campeonatos/brasileiro/serie-a/ultimas-noticias/2017/11/09/lucas-lima-provoca-torcida-apos-assistencia-e-ve-situacao-piorar-na-vila.htm,esporte#futebol#campeonatos
"""2017-11-10T22:26:14.000Z""",Márcia Cabrita morre aos 53 anos após câncer  Atriz estava doente desde 2010 e ultimamente internada em hospital no Rio. Velório será neste sábado,http://web.archive.org/web/20171110232614/https://tvefamosos.uol.com.br/noticias/redacao/2017/11/10/morre-a-atriz-marcia-cabrita-aos-53-anos-vitima-de-cancer.htm,tvefamosos#noticias#redacao,"Reforma entra em vigor e altera contratação, férias e até almoço",http://web.archive.org/web/20171110232614/http://www.uol/economia/especiais/a-reforma-trabalhista.htm,www#economia#especiais,Neymar se irrita com 'notícias falsas' no PSG e chora no ombro de Tite,http://web.archive.org/web/20171110232614/https://copadomundo.uol.com.br/2018/noticias/2017/11/10/neymar-se-irrita-com-noticias-sobre-problemas-no-psg-que-parem-por-aqui.htm,copadomundo#2018#noticias,Submarino é atacado por tubarões gigantes durante filmagem,http://web.archive.org/web/20171110232614/https://noticias.uol.com.br/meio-ambiente/ultimas-noticias/bbc/2017/11/10/o-momento-em-que-tubaroes-gigantes-atacam-tripulacao-de-submarino.htm,noticias#meio-ambiente#ultimas-noticias,Veja classificação do Brasileiro após jogos de quarta e quinta,http://web.archive.org/web/20171110232614/https://esporte.uol.com.br/futebol/campeonatos/brasileirao/jogos/,esporte#futebol#campeonatos
"""2017-11-11T22:59:07.000Z""","Corinthians faz 1 a 0 no Avaí e pode ser campeão na quarta  Kazim desencantou, marcou o gol da vitória e fez a equipe alvinegra colocar uma mão na taça do Brasileiro",http://web.archive.org/web/20171111235907/https://tvefamosos.uol.com.br/noticias/redacao/2017/11/10/gracyanne-diz-ser-mais-assediada-por-mulheres-recebo-10-nudes-por-dia.htm,tvefamosos#noticias#redacao,Choro de Neymar em entrevista vai além das críticas no PSG,http://web.archive.org/web/20171111235907/https://copadomundo.uol.com.br/2018/noticias/2017/11/11/saudade-familiar-e-isolamento-choro-de-neymar-vai-alem-das-criticas-no-psg.htm,copadomundo#2018#noticias,Tapa na homofobia: dez famosos que saíram do armário,http://web.archive.org/web/20171111235907/https://estilo.uol.com.br/comportamento/album/2017/11/08/famosos-saem-do-armario-fora-dos-holofotes-e-dao-tapa-na-homofobia.htm?foto=1,estilo#comportamento#album,Vale a pena pagar pela gasolina aditivada? Veja 10 mitos e verdades,http://web.archive.org/web/20171111235907/https://carros.uol.com.br/listas/veja-dez-mitos-e-verdades-sobre-o-uso-da-gasolina-aditivada.htm,carros#listas#veja-dez-mitos-e-verdades-sobre-o-uso-da-gasolina-aditivada.htm,Crise derruba agenda de shows de artistas; nem sertanejo escapa,http://web.archive.org/web/20171111235907/https://tvefamosos.uol.com.br/colunas/flavio-ricco/2017/11/11/crise-derruba-agenda-de-shows-de-artistas-no-pais-nem-sertanejo-escapa.htm,tvefamosos#colunas#flavio-ricco
"""2017-11-12T23:29:55.000Z""","Após Carolina Ferraz, Globo teme onda de processos  Atriz move contra a emissora uma ação na qual exige vínculo empregatício e direitos trabalhistas",http://web.archive.org/web/20171113002955/https://tvefamosos.uol.com.br/noticias/ooops/2017/11/12/apos-carolina-ferraz-globo-teme-novos-processos-no-elenco-artistico.htm,tvefamosos#noticias#ooops,Corinthians pode ser campeão na 4ª; veja classificação do Brasileiro,http://web.archive.org/web/20171113002955/https://esporte.uol.com.br/futebol/campeonatos/brasileirao/jogos/,esporte#futebol#campeonatos,Rixa entre famílias 'fecha' cidade em AL e mata 6 em 18 anos,http://web.archive.org/web/20171113002955/https://noticias.uol.com.br/cotidiano/ultimas-noticias/2017/11/12/rixa-entre-familias-deixa-rastro-de-sangue-e-mortes-no-sertao-de-alagoas.htm,noticias#cotidiano#ultimas-noticias,Jovem faz gestos de sexo oral e leva pito de Serginho no Altas Horas,http://web.archive.org/web/20171113002955/https://tvefamosos.uol.com.br/noticias/redacao/2017/11/12/jovem-gesticula-sexo-oral-com-microfone-leva-pito-de-serginho-groisman.htm,tvefamosos#noticias#redacao,Tapa na homofobia: dez famosos que saíram do armário,http://web.archive.org/web/20171113002955/https://estilo.uol.com.br/comportamento/album/2017/11/08/famosos-saem-do-armario-fora-dos-holofotes-e-dao-tapa-na-homofobia.htm?foto=1,estilo#comportamento#album
